pop,流行,0.8
pop artist,流行艺术家,0.8
popcorn,爆米花,0.82
pope,教皇,0.65
poppy,罂粟,0.65
porcelain,瓷,0.65
porch,玄关,0.8
pork,猪肉,0.65
porridge,粥,0.65
portable battery,便携式电池,0.65
portal,门户网站,0.65
portfolio,投资组合,0.65
porthole,汽门,0.65
portrait,肖像,0.8
portrait session,肖像会话,0.65
pose,摆姿势拍照,0.8
possum,负鼠,0.65
post,帖子,0.8
post office,邮局,0.65
stamp,邮票,0.88
postcard,明信片,0.65
poster,海报,0.8
poster page,海报页,0.65
pot,锅/罐/陶盆,0.7
potato,土豆,0.65
potato chip,土豆片,0.65
potato salad,土豆沙拉,0.65
potholder,布垫子,0.65
potty,便壶,0.65
pouch,袋,0.65
poultry,家禽,0.65
pound,英镑,0.65
pour,倾泻,0.8
powder,粉末,0.65
power line,电源线,0.65
power plugs and sockets,电源插头及插座,0.65
power see,权力看,0.65
power station,电站,0.65
practice,练习,0.8
Prague Castle,布拉格城堡,0.65
prayer,祈祷,0.65
preacher,牧师,0.65
premiere,首映,0.8
prescription,处方,0.65
show,显示,1
presentation,演讲,0.8
president,总统,0.8
press room,新闻发布室,0.65
pressure cooker,高压锅,0.65
pretzel,椒盐卷饼,0.65
prince,王子,0.8
princess,公主,0.8
print,打印,0.8
printed page,打印页面,0.65
printer,打印机,0.74
printing,印刷,0.65
prison,监狱,0.65
produce,农产品/生产,0.65
product,产品,0.8
profession,职业,0.65
professional,专业的,0.8
professor,教授,0.65
project picture,项目图片,0.65
projection screen,投影屏幕,0.65
projector,投影仪,0.65
prom,毕业舞会,0.65
promenade,散步,0.65
propeller,螺旋桨,0.65
prophet,先知,0.65
proposal,建议,0.65
protective suit,防护服,0.65
protest,抗议,0.8
protester,抗议者,0.8
publication,出版,0.65
publicity portrait,宣传画像,0.65
ice hockey,冰上曲棍球,0.65
pudding,布丁,0.65
puddle,水坑,0.65
puff,泡芙,0.65
puffin,角嘴海雀,0.65
pug,哈巴狗,0.65
pull,拉,0.8
pulpit,讲坛,0.65
pulse,脉冲,0.65
pump,泵,0.65
pumpkin,南瓜,0.85
pumpkin pie,南瓜饼,0.65
pumpkin seed,南瓜种子,0.65
punch bag,拳击吊袋,0.65
punch,拳头猛击/穿孔,0.65
student,学生,0.8
purple,紫色,0.8
push,推,0.65
putt,轻轻一击,0.65
puzzle,谜题,0.65
tower,塔,0.8
pyramid,金字塔,0.65
python,大蟒,0.65
qr code,二维码,0.65
quail,鹌鹑,0.65
quarry,采石场,0.65
quarter,季度,0.8
quartz,石英,0.65
queen,女王,0.8
quesadilla,油炸玉米粉饼,0.65
queue,队列,0.65
quiche,乳蛋饼,0.65
quilt,被子,0.65
quilting,绗缝,0.65
quote,引用,0.8
rabbit,兔子,0.9
raccoon,浣熊,0.86
race,比赛,0.8
race track,赛道,0.65
raceway,水沟/跑道,0.8
race car,赛车,0.8
racket,球拍,0.65
radar,雷达,0.65
radiator,散热器,0.65
radio,广播,0.65
raft,木筏/橡皮艇,0.65
rag doll,布娃娃,0.65
rail,栏杆/铁轨,0.65
railcar,轨道车,0.65
railroad,铁道,0.64
railroad bridge,铁路桥梁,0.65
railway line,轨道线,0.65
railway station,火车站,0.8
rain,雨,0.8
rain boot,雨靴,0.65
rainbow,彩虹,0.87
rainbow trout,虹鳟鱼,0.65
raincoat,雨衣,0.65
rainforest,热带雨林,0.8
rainy,多雨的,0.8
raisin,葡萄干,0.65
rake,耙子,0.65
ram,公羊,0.65
ramp,斜坡,0.65
rapeseed,油菜籽,0.65
rapid,快速,0.65
rapper,说唱歌手,0.65
raspberry,树莓,0.65
rat,老鼠,0.87
ratchet,棘轮,0.65
raven,乌鸦,0.65
ravine,峡谷,0.65
ray,雷,0.65
razor,剃须刀,0.65
razor blade,锋利的,0.65
read,阅读,0.8
reading,阅读材料,0.65
reamer,钻孔器,0.65
rear,后面,0.8
rear light,尾灯,0.65
rear view,后视图,0.65
rearview mirror,后视镜,0.65
receipt,收据,0.7
receive,收到,0.65
reception,接待,0.65
recipe,配方,0.8
record,记录,0.65
record producer,唱片制作人,0.65
recorder,记录器/竖笛,0.75
recording studio,录音室,0.65
recreation room,娱乐室,0.65
recreational vehicle,休闲车,0.65
rectangle,矩形,0.65
recycling,回收,0.65
recycling bin,回收站,0.65
red,红色,0.85
red carpet,红地毯,0.8
red flag,红旗,0.65
red panda,红熊猫,0.65
red wine,红酒,0.65
redwood,红木,0.65
reed,芦苇,0.65
reef,礁石,0.65
reel,卷轴,0.65
referee,裁判,0.65
reflect,倒影,0.8
reflection,倒影,0.8
reflector,反射器,0.65
register,注册,0.65
rein,控制,0.65
reindeer,驯鹿,0.65
relax,放松,0.65
release,释放,0.65
relief,救援,0.65
religion,宗教,0.65
religious,宗教的,0.8
relish,享受,0.65
remain,保持,0.65
remodel,改造,0.65
remote,遥控器,0.71
remove,移除,0.65
repair,修复,0.65
repair shop,维修店,0.65
reptile,爬行动物,0.65
rescue,救援,0.65
rescuer,救助者,0.65
research,研究,0.65
researcher,研究员,0.65
reservoir,储层,0.65
residence,住宅,0.65
residential neighborhood,居民区,0.65
resin,树脂,0.65
resort,度假胜地,0.8
resort town,度假小镇,0.65
restaurant kitchen,餐厅的厨房,0.65
restaurant patio,餐厅的露台,0.65
restroom,厕所,0.73
retail,零售,0.65
retriever,寻回犬,0.65
retro,制动火箭,0.8
reveal,揭示,0.65
rhinoceros,犀牛,0.65
rhododendron,杜鹃,0.65
rib,肋骨,0.65
ribbon,丝带,0.8
rice,大米,0.8
rice cooker,电饭煲,0.65
rice field,稻田,0.65
ride,骑/搭乘,0.8
ridge,脊,0.65
riding,骑马,0.65
rifle,步枪,0.65
rim,边缘,0.65
ring,环/戒指,0.9
riot,暴乱,0.65
ripple,涟漪,0.65
rise,上升,0.8
rise building,高层建筑,0.65
river,河,0.86
river bank,河岸,0.65
river boat,河船,0.65
river valley,河谷,0.65
riverbed,河床,0.65
road,路,0.9
road sign,路标,0.65
road trip,公路旅行,0.65
roadside,路边,0.65
roast chicken,烤鸡,0.65
robe,长袍,0.65
robin,罗宾,0.65
robot,机器人,0.8
stone,石头,0.75
rock arch,岩石拱,0.65
rock artist,摇滚艺术家,0.8
rock band,摇滚乐队,0.65
rock climber,攀岩者,0.65
rock climbing,攀岩,0.65
rock concert,摇滚音乐会,0.65
rock face,岩石表面,0.65
rock formation,岩层,0.65
rocker,摇滚歌手,0.65
rocket,火箭,0.65
rocking chair,摇椅,0.65
rocky,岩石,0.8
rodent,啮齿动物,0.65
rodeo,牛仔竞技表演,0.65
rodeo arena,竞技舞台,0.65
roe,罗伊,0.65
roe deer,狍子,0.65
roller,辊,0.65
coaster,过山车,0.65
roller skate,轮式溜冰鞋,0.65
roller skates,溜冰鞋,0.65
rolling pin,擀面杖,0.65
romance,浪漫,0.65
romantic,浪漫的,0.8
roof,屋顶,0.88
roof garden,屋顶花园,0.65
room,房间,0.8
room divider,房间分频器,0.65
root,根,0.8
root beer,根啤酒,0.65
rope bridge,绳索桥,0.65
rosary,念珠,0.65
rose,玫瑰,0.9
rosemary,迷迭香,0.65
rosy cloud,玫瑰色的云,0.65
rottweiler,罗特韦尔犬,0.65
round table,圆桌,0.65
router,路由器,0.65
row,行,0.8
rowan,罗文,0.65
royal,皇家,0.8
rubber stamp,橡皮图章,0.65
rubble,废墟,0.65
rubik's cube,魔方,0.65
ruby,红宝石,0.65
ruffle,莱夫,0.65
rugby,橄榄球,0.81
rugby ball,橄榄球,0.65
rugby player,橄榄球运动员,0.65
ruins,毁坏,0.8
ruler,尺,0.65
rum,朗姆酒,0.65
run,跑,0.9
runner,跑步者,0.8
running shoe,跑步鞋,0.65
rural,农村的,0.65
rust,锈,0.65
rustic,乡村的,0.8
rye,黑麦,0.65
sack,袋,0.65
saddle,鞍,0.65
saddlebag,鞍囊,0.65
safari,旅行,0.65
safe,安全,0.65
safety vest,安全背心,0.65
sage,圣人,0.65
sail,帆,0.8
sailboat,帆船,0.9
sailing,航行,0.65
sailor,水手,0.65
squirrel monkey,松鼠猴,0.65
sake,缘故,0.65
salad,沙拉,0.7
salad bowl,沙拉碗,0.65
salamander,火蜥蜴,0.65
salami,意大利蒜味腊肠,0.65
sale,出售,0.8
salmon,三文鱼,0.65
salon,沙龙,0.65
salsa,萨尔萨舞,0.65
salt,盐,0.65
salt and pepper shakers,盐和胡椒瓶,0.65
salt lake,盐湖,0.65
salt marsh,盐沼,0.65
salt shaker,盐瓶,0.65
salute,敬礼,0.65
samoyed,萨莫耶德人,0.65
samurai,武士,0.65
sand,沙子,0.77
sand bar,沙洲,0.65
sand box,砂箱,0.65
sand castle,沙堡,0.65
sand sculpture,沙雕,0.65
sandal,凉鞋,0.65
sandwich,三明治,0.85
sanitary napkin,卫生巾,0.65
santa claus,圣诞老人,0.65
sapphire,蓝宝石,0.65
sardine,沙丁鱼,0.65
sari,莎丽,0.65
sashimi,生鱼片,0.65
satay,沙爹,0.65
satchel,书包,0.65
satellite,卫星,0.65
satin,缎,0.65
sauce,酱汁,0.8
saucer,碟子,0.65
sauna,桑拿,0.65
sausage,香肠,0.87
savanna,稀树大草原,0.65
saw,锯,0.65
sawbuck,锯木架,0.65
sax,萨克斯管,0.65
saxophonist,萨克斯手,0.65
scaffold,脚手架,0.65
scale,秤/标尺,0.65
scale model,比例模型,0.65
scallop,扇贝,0.65
scar,疤痕,0.65
strawman,稻草人,0.65
scarf,围巾,0.8
scene,场景,0.8
scenery,风景,0.65
schnauzer,雪纳瑞犬,0.65
school,学校,0.8
school bus,校车,0.65
school uniform,校服,0.65
schoolhouse,校舍,0.65
schooner,纵帆船,0.65
science,科学,0.65
science fiction film,科幻电影,0.65
science museum,科学博物馆,0.65
scientist,科学家,0.65
scissors,剪刀,0.9
wall lamp,壁灯,0.65
scone,司康饼,0.65
scoop,勺子,0.65
scooter,踏板车/摩托车,0.65
score,分数,0.8
scoreboard,记分板,0.65
scorpion,蝎子,0.65
scout,童子军,0.65
scrambled egg,炒蛋,0.65
scrap,废弃,0.65
scraper,刮板,0.65
scratch,刮伤,0.65
screen,屏幕,0.8
screen door,纱门,0.65
screenshot,截图,0.8
screw,螺杆,0.65
screwdriver,螺丝刀,0.65
scroll,长卷纸/卷轴,0.65
scrub,擦洗,0.65
scrubbing brush,硬毛刷,0.65
sculptor,雕塑家,0.65
sculpture,雕塑,0.8
sea cave,海洞穴,0.65
sea ice,海冰,0.65
sea lion,海狮,0.65
sea turtle,海龟,0.65
sea urchin,海胆,0.65
seabass,尖吻鲈,0.65
seabed,海底,0.65
seabird,海鸟,0.65
seafood,海鲜,0.57
seahorse,海马,0.65
seal,海豹,0.65
sea view,海景,0.8
seashell,海贝,0.65
seaside resort,海滨度假胜地,0.65
season,季节,0.8
seat,座位,0.8
seat belt,安全带,0.65
seaweed,海藻,0.65
secretary,秘书,0.65
security,安全,0.65
sedan,小轿车,0.76
see,看到,1
seed,种子,0.8
seesaw,跷跷板,0.65
segway,赛格威,0.65
selfie,自拍,0.58
sell,出售,0.8
seminar,研讨会,0.65
sense,感觉,0.65
sensor,传感器,0.65
server,服务器,0.65
server room,服务器机房,0.65
service,服务,0.8
set,集,1
sewing machine,缝纫机,0.65
shadow,影子,0.8
shake,摇,0.65
shaker,瓶,0.65
shampoo,洗发水,0.65
shape,形状,0.8
share,分享,0.65
shark,鲨鱼,0.9
sharpener,卷笔刀,0.65
sharpie,记号笔,0.65
shaver,剃须刀,0.65
shaving cream,剃须膏,0.65
shawl,披肩/围巾,0.65
shear,剪切,0.65
shears,剪刀,0.65
sheep,羊,0.87
sheet,床单,0.8
sheet music,乐谱,0.9
shelf,架子,0.8
shell,贝壳,0.8
shellfish,贝类,0.65
shelter,避难所,0.65
shelve,搁置,0.65
shepherd,牧羊人,0.65
sherbert,果子露,0.65
shiba inu,柴犬,0.65
shine,发光,0.8
shipping,航运,0.65
shipping container,集装箱,0.65
shipwreck,海难,0.65
shipyard,船厂,0.65
shirt,衬衫,0.8
shirtless,赤膊的,0.65
shoal,浅滩,0.65
shoe,鞋,0.8
shoe box,鞋盒,0.65
shoe shop,鞋店,0.65
shoe tree,鞋楦,0.65
shoot,射击,0.8
shooting basketball guard,得分篮球后卫,0.65
shop window,商店橱窗,0.65
shopfront,门面,0.65
shopper,购物者,0.65
shopping,购物,0.65
shopping bag,购物袋,0.65
shopping basket,购物篮,0.65
shopping cart,购物车,0.65
mall,购物中心,0.65
shopping street,购物街,0.65
shore,海岸,0.8
shoreline,海岸线,0.65
short,短的,0.8
short hair,短发,0.65
shorts,短裤,0.65
shot glass,小酒杯,0.65
shotgun,散弹枪,0.65
shoulder,肩膀,0.8
shoulder bag,单肩包,0.65
shovel,铲,0.65
showcase,陈列柜,0.65
shower,淋浴,0.8
shower cap,浴帽,0.65
shower curtain,浴帘,0.65
shower door,淋浴门,0.65
shower head,淋浴头,0.65
shredder,碎纸机,0.65
shrew,泼妇,0.65
shrimp,虾,0.87
shrine,神社,0.68
shrub,灌木,0.8
shutter,快门,0.65
siamese,暹罗猫,0.65
siberia,西伯利亚,0.65
sibling,兄弟姐妹,0.65
side,侧面,0.8
side cabinet,边柜,0.65
side dish,配菜,0.65
sidecar,边车,0.65
sideline,边线,0.65
siding,壁板,0.65
sign,标志,0.8
signage,指示牌,0.65
signal,信号,0.65
signature,签名,0.65
silk,丝绸,0.65
silk stocking,丝袜,0.65
silo,筒仓,0.65
silver,银,0.8
silver medal,银牌,0.65
silverware,银器,0.65
sing,唱歌,0.65
singe,烧焦,0.99
singer,歌手,0.8
sink,水槽,0.77
sip,啜,0.65
sit,坐/放置/坐落,0.9
sitting,坐着,0.65
skate park,滑板公园,0.65
skateboard,滑板,0.88
skateboarder,滑板者,0.65
skater,溜冰者,0.65
skating rink,溜冰场,0.65
skeleton,骨架,0.65
sketch,草图,0.9
skewer,串串,0.65
ski,滑雪,0.88
ski boot,滑雪靴,0.65
ski equipment,滑雪设备,0.65
ski jacket,滑雪服,0.65
ski lift,滑雪缆车,0.65
ski pole,滑雪杖,0.65
ski resort,滑雪胜地,0.65
snowboard,滑雪板,0.89
skier,滑雪,0.65
skiing shoes,滑雪鞋,0.65
skin,皮肤,0.8
skull,头骨,0.8
skullcap,无边便帽,0.65
sky,天空,0.7
sky tower,天空塔,0.65
skylight,天窗,0.65
skyline,天际线,0.8
skyscraper,摩天大楼,0.9
slalom,激流回旋,0.65
slate,石板,0.65
sleigh,雪橇,0.65
sleep,睡眠,0.8
sleeping bag,睡袋,0.65
sleepwear,睡衣,0.65
sleeve,袖子,0.8
slice,片,0.8
slide,滑动,0.65
slider,滑块,0.65
sling,吊索,0.65
slope,坡,0.8
slot,投币口,0.65
slot machine,老虎机,0.65
sloth,树懒,0.65
slow cooker,慢炖锅,0.65
slug,鼻涕虫,0.65
slum,贫民窟,0.65
smell,气味,0.65
smile,微笑,0.8
smoke,烟雾/抽烟,0.8
snack,零食,0.8
snail,蜗牛,0.65
snake,蛇,0.77
snapper,鲷鱼,0.65
snapshot,快照,0.65
snorkel,通气管,0.65
snout,鼻子,0.65
snow,雪,0.79
snow leopard,雪豹,0.65
snow mountain,雪山,0.65
snowball,雪球,0.65
snowboarder,单板滑雪者,0.65
snowfield,雪原,0.65
snowflake,雪花,0.8
snowman,雪人,0.65
snowmobile,雪地摩托,0.65
snowplow,雪犁,0.65
snowshoe,雪鞋,0.65
snowy,雪,0.8
soap,肥皂,0.65
soap bubble,肥皂泡,0.65
soap dispenser,给皂器,0.65
soccer goalkeeper,足球守门员,0.65
socialite,社会名流,0.65
sock,短袜,0.65
socket,插座,0.65
soda,苏打水,0.65
softball,垒球,0.65
software,软件,0.65
solar battery,太阳能电池阵列,0.65
soldier,士兵,0.8
solo,独奏,0.65
solution,解决方案,0.65
sombrero,宽边帽,0.65
song,歌曲,0.8
sound,声音,0.65
soup,汤,0.8
soup bowl,汤碗,0.65
soupspoon,汤匙,0.65
sour cream,酸奶油,0.65
souvenir,纪念品,0.65
soybean milk,豆浆,0.65
spa,水疗中心,0.8
space,空间,0.8
space shuttle,航天飞机,0.65
space station,空间站,0.65
spacecraft,宇宙飞船,0.65
spaghetti,意大利面,0.85
span,横跨,0.65
wrench,扳手,0.65
spark,火花,0.65
sparkle,闪耀,0.65
sparkler,烟火,0.65
sparkling wine,起泡葡萄酒,0.65
sparrow,麻雀,0.52
spatula,抹刀,0.65
speaker,扬声器,0.65
spectator,观众,0.8
speech bubble,会话框,0.65
speed limit,速度限制,0.65
speed limit sign,限速标志,0.65
speedboat,快艇,0.65
speedometer,车速表,0.65
sphere,球,0.65
spice,香料,0.8
spice rack,调料架,0.65
spider,蜘蛛,0.65
spider web,蜘蛛网,0.65
spike,扣球,0.65
spin,旋转,0.65
spinach,菠菜,0.65
spire,尖塔,0.65
splash,飞溅,0.8
sponge,海绵,0.65
spoon,勺子,0.86
sport association,体育协会,0.65
sport equipment,运动器材,0.65
sport team,运动团队,0.8
sports ball,体育球,0.56
sports equipment,体育器材,0.65
sports meet,运动会,0.65
sportswear,运动服装,0.65
dot,点,0.8
spray,喷雾,0.65
spread,伸展,0.8
spring,春天,0.8
spring roll,春卷,0.65
sprinkle,撒,0.65
sprinkler,洒水器,0.65
sprout,发芽,0.65
spruce,云杉,0.65
spruce forest,云杉森林,0.65
squad,队,0.65
square,广场,0.8
squash,南瓜,0.65
squat,蹲,0.65
squeeze,挤,0.65
squid,鱿鱼,0.65
squirrel,松鼠,0.72
water gun,水枪,0.65
stab,刺,0.65
stable,稳定的,0.65
stack,（码放整齐的）一叠,0.8
stadium,体育场,0.8
staff,工作人员,0.65
stage,舞台,0.9
stage light,舞台灯,0.65
stagecoach,驿马车,0.65
stain,弄脏,0.8
stainless steel,不锈钢,0.65
stair,楼梯,0.8
stairs,楼梯,0.6
stairwell,楼梯间,0.65
stall,摊位/小隔间,0.65
stallion,种马,0.65
stand,站/矗立/摊位,0.8
standing,站,0.65
staple,主食,0.65
stapler,订书机,0.65
star,星星,0.8
stare,盯着,0.65
starfish,海星,0.88
starfruit,杨桃,0.65
starling,燕八哥,0.65
state park,州立公园,0.65
state school,公立学校,0.65
station,车站,0.8
stationary bicycle,固定自行车,0.65
stationery,文具,0.65
statue,雕像,0.89
steak,牛排,0.85
steak knife,牛排刀,0.65
steam,蒸汽,0.65
steam engine,蒸汽机,0.65
steam locomotive,蒸汽机车,0.65
steam train,蒸汽火车,0.65
steamed bread,馒头,0.65
steel,钢,0.65
steering wheel,方向盘,0.87
stem,（花草的）茎,0.65
stencil,模版,0.65
step stool,梯凳,0.65
stereo,立体声,0.65
stethoscope,听诊器,0.65
stew,炖,0.65
stick,戳/条状物,0.8
stick insect,竹节虫,0.65
sticker,贴纸,0.8
still life,静物画,0.65
stilt,高跷,0.65
stingray,黄貂鱼,0.65
stir,搅拌,0.65
stirrer,搅拌器,0.65
stirrup,镫,0.65
sew,缝,0.65
stock,股票,0.65
stocking,长筒袜,0.65
stomach,腹部,0.75
stone building,石头建筑,0.65
stone carving,石雕,0.65
stone house,石屋,0.65
stone mill,石磨,0.65
stool,凳子,0.54
stop,停止,1
stop at,停在,0.65
stop light,红灯,0.65
stop sign,停车标志,0.75
stop watch,秒表,0.65
traffic light,红绿灯,0.75
storage box,存储箱,0.65
storage room,储藏室,0.65
tank,罐/蓄水池,0.65
store,商店,0.8
storefront,店面,0.65
stork,鹳,0.65
storm,风暴,0.8
storm cloud,暴风云,0.65
stormy,狂风暴雨的,0.65
stove,炉子,0.8
poker,扑克,0.65
straddle,跨骑,0.65
strainer,过滤器,0.65
strait,海峡,0.65
strap,带,0.65
straw,稻草/吸管,0.65
straw hat,草帽,0.65
strawberry,草莓,0.9
stream,溪流,0.9
street art,街头艺术,0.62
street artist,街头艺术家,0.65
street corner,街角,0.65
street dog,流浪狗,0.65
street food,街头食品,0.65
street light,路灯,0.86
street market,街市场,0.65
street photography,街头摄影,0.65
street scene,街景,0.65
street sign,路标,0.65
street vendor,街头小贩,0.65
stretch,拉伸,0.65
stretcher,担架,0.65
strike,罢工,0.65
striker,前锋,0.65
string,细绳,0.65
string cheese,芝士条,0.65
strip,带子,0.65
stripe,条纹,0.8
stroll,漫步,0.65
structure,结构,0.8
studio,工作室,0.8
studio shot,影棚拍摄,0.65
stuff,材料,0.8
stuffed animal,填充玩具动物,0.65
stuffed toy,毛绒玩具,0.65
stuffing,馅,0.65
stump,树桩,0.65
stunning,惊人的,0.65
stunt,特技,0.65
stupa,佛塔,0.65
style,风格,0.8
stylus,手写笔,0.65
submarine,潜艇,0.82
submarine sandwich,潜艇形大三明治,0.65
submarine water,海底水,0.65
suburb,郊区,0.65
subway,地铁,0.65
subway station,地铁站,0.65
subwoofer,低音炮,0.65
succulent,多肉,0.65
suede,绒面革,0.65
sugar,糖,0.8
sugar bowl,糖碗,0.65
sugar cane,甘蔗,0.65
sugar cube,方糖,0.65
suit,西装,0.9
suite,套房,0.74
summer,夏天,0.8
summer evening,夏天傍晚,0.65
summit,峰顶,0.8
sun,太阳,0.8
sun hat,太阳帽,0.7
sunbathe,日光浴,0.65
sunday,周日,0.65
sundial,日晷,0.65
sunflower,向日葵,0.89
sunflower field,向日葵田,0.65
sunflower seed,葵花籽,0.65
sunglasses,太阳镜,0.8
sunny,晴天,0.8
sunrise,日出,0.8
sunset,日落,0.8
sunshade,遮阳伞,0.65
sunshine,阳光,0.8
super bowl,超级碗,0.65
sports car,跑车,0.65
superhero,超级英雄,0.65
supermarket,超市,0.9
supermarket shelf,超市货架,0.65
supermodel,超模,0.65
supporter,支持者,0.65
surf,冲浪,0.8
surface,表面,0.8
surfboard,冲浪板,0.84
surfer,冲浪者,0.8
surgeon,外科医生,0.65
surgery,外科手术,0.65
surround,环绕,0.8
sushi,寿司,0.75
sushi bar,寿司吧,0.65
suspenders,背带裤,0.65
suspension,悬架,0.65
suspension bridge,吊桥,0.89
suv,越野车,0.65
swallow,燕子,0.65
swallowtail butterfly,燕尾蝶,0.65
swamp,沼泽,0.65
swan,天鹅,0.82
swan boat,天鹅游艇,0.65
sweat pant,运动裤,0.65
sweatband,防汗带,0.65
sweater,毛衣,0.8
sweatshirt,运动衫,0.65
sweet,甜的,0.8
sweet potato,红薯,0.65
swim,游泳,0.8
swim cap,泳帽,0.65
swimmer,游泳者,0.65
swimming hole,游泳洞,0.65
swimming pool,游泳池,0.84
swing,摆动,0.65
swing bridge,平转桥,0.65
swinge,秋千,0.65
swirl,漩涡,0.65
switch,开关,0.65
swivel chair,转椅,0.65
sword,剑,0.65
swordfish,旗鱼,0.65
symbol,象征,0.8
symmetry,对称,0.65
synagogue,犹太教堂,0.65
syringe,注射器,0.65
syrup,糖浆,0.65
system,系统,0.8
t shirt,t恤,0.8
t-shirt,t恤,0.8
tabasco sauce,塔巴斯科辣椒酱,0.65
tabby,虎斑,0.65
table tennis racket,乒乓球拍,0.65
table top,桌面,0.65
tablecloth,桌布,0.65
tablet computer,平板电脑,0.65
tableware,餐具,0.65
tachometer,转速表,0.65
tackle,拦截,0.65
taco,墨西哥煎玉米卷,0.65
tae kwon do,跆拳道,0.65
tai chi,太极,0.65
tail,尾巴,0.65
tailor,裁缝,0.65
take,拍/拿,0.8
takeoff,起飞,0.65
talk,说话/交谈/演讲,0.8
tambourine,手鼓,0.65
tan,棕褐色,0.8
tangerine,橘子,0.65
tape,胶带/磁带/终点线,0.7
tapestry,挂毯,0.65
tarmac,沥青碎石路面,0.65
taro,芋头,0.65
tarp,篷布,0.65
tart,果馅饼,0.65
tassel,流苏,0.65
taste,味道,0.65
tatami,榻榻米,0.65
tattoo,纹身,0.9
tattoo artist,纹身艺术家,0.65
tavern,酒馆,0.65
tea,茶,0.8
tea bag,茶包,0.65
tea party,茶话会,0.65
tea plantation,茶园,0.65
tea pot,茶壶,0.65
tea set,茶具,0.65
teach,教,0.65
teacher,老师,0.8
teacup,茶杯,0.65
teal,水鸭,0.65
team photo,团队合影,0.65
team presentation,团队介绍,0.65
tear,眼泪/撕裂/划破,0.65
technician,技术员,0.65
technology,技术,0.8
teddy,泰迪熊,0.74
tee,T字形物,0.65
teenager,青少年,0.8
telegraph pole,电线杆,0.65
zoom lens,变焦镜头,0.65
telescope,望远镜,0.65
television,电视,0.9
television camera,电视摄像机,0.65
television room,电视室,0.65
television studio,电视演播室,0.65
temperature,温度,0.65
temple,寺庙,0.85
tempura,天妇罗,0.65
tennis,网球,0.9
tennis court,网球场,0.9
tennis match,网球比赛,0.65
tennis net,网球网,0.65
tennis player,网球运动员,0.65
tennis racket,网球拍,0.63
tent,帐篷,0.82
tequila,龙舌兰酒,0.65
terminal,终端/航站楼,0.65
terrace,阳台,0.8
terrain,地形,0.65
terrarium,玻璃容器,0.65
territory,领土,0.65
test,测试,0.65
test match,测试赛,0.65
test tube,试管,0.65
text,文本,0.8
text message,短信,0.65
textile,纺织,0.65
texture,纹理,0.8
thanksgiving,感恩节,0.65
thanksgiving dinner,感恩节晚餐,0.65
theater,剧院,0.8
theatre actor,戏剧演员,0.65
therapy,治疗,0.65
thermometer,温度计,0.65
thermos,热水瓶,0.65
thermos bottle,暖瓶,0.65
thermostat,恒温器,0.65
thicket,灌木丛,0.65
thimble,顶针,0.65
thing,东西,0.8
thinking,思考,0.65
thistle,蓟,0.65
throne,宝座,0.65
throne room,金銮殿,0.65
throw,扔,0.8
throw pillow,抱枕,0.7
thunder,雷,0.65
thunderstorm,雷雨,0.65
thyme,百里香,0.65
tiara,皇冠,0.65
tick,记号,0.65
ticket,票,0.9
ticket booth,售票亭,0.65
tide pool,潮池,0.65
tie,领带,0.74
tiger,老虎,0.9
tight,紧,0.65
tile,瓦,0.8
tile flooring,瓷砖地板,0.65
tile roof,瓦屋顶,0.65
tile wall,瓷砖墙,0.58
tin,锡,0.65
tinfoil,锡纸,0.65
tinsel,箔,0.65
tiramisu,提拉米苏,0.65
tire,轮胎,0.65
tissue,纸巾,0.65
toast,烤面包,0.89
toaster,烤面包机,0.75
tobacco,烟草,0.65
tobacco pipe,烟斗,0.65
toddler,学步的小孩,0.8
toe,脚趾,0.65
tofu,豆腐,0.65
toilet bowl,马桶,0.88
toilet seat,马桶座圈,0.65
toiletry,化妆包,0.65
tokyo tower,东京铁塔,0.65
tomato,番茄,0.8
tomato sauce,番茄酱,0.65
tomato soup,番茄汤,0.65
tomb,墓,0.65
tong,钳子,0.65
tongs,钳子,0.65
tool,工具,0.65
toolbox,工具箱,0.65
toothbrush,牙刷,0.89
toothpaste,牙膏,0.65
toothpick,牙签,0.65
topiary garden,修剪成形的花园,0.65
topping,配料,0.65
torch,火炬/光源,0.65
tornado,龙卷风,0.65
tortilla,玉米粉圆饼,0.65
tortoise,乌龟,0.65
tote bag,大手提袋,0.65
totem pole,图腾柱,0.65
totoro,龙猫,0.65
toucan,巨嘴鸟,0.65
touch,触摸,0.8
touchdown,触地,0.8
tour,旅行,0.8
tour bus,旅游巴士,0.65
tour guide,导游,0.65
tourist,游客,0.8
tourist attraction,旅游景点,0.8
tournament,锦标赛,0.65
tow truck,拖车,0.65
towel,毛巾,0.87
towel bar,毛巾杆,0.65
tower block,大厦,0.65
tower bridge,塔桥,0.65
town,小镇,0.8
town square,城镇广场,0.65
toy,玩具,0.64
toy car,玩具车,0.65
toy gun,玩具枪,0.65
toyshop,玩具店,0.65
track,跑道,0.8
tractor,拖拉机,0.87
trade,贸易,0.65
tradition,传统,0.65
traditional,传统的,0.8
traffic,交通,0.9
traffic cone,锥形交通路标,0.65
traffic congestion,交通拥堵,0.65
traffic jam,交通堵塞,0.65
traffic sign,交通标志,0.65
trail,小道,0.8
trailer,预告片,0.8
trailer truck,拖车,0.65
train,火车,0.89
train bridge,火车桥,0.65
train car,火车车厢,0.65
train interior,火车内部,0.65
